filename,area,point_id,label_beauty,label_safety,label_comfort,label_uvi
KAYUTANGAN_BS-06.jpg,KAYUTANGAN,BS-06,6.0406,2.415,6.204400000000001,7.863999999999999
KAYUTANGAN_BU-04.jpg,KAYUTANGAN,BU-04,4.3173,3.2769999999999997,4.9344,4.836
KAYUTANGAN_BU-05.jpg,KAYUTANGAN,BU-05,5.399,3.1525,5.4512,6.128
KAYUTANGAN_BU-06.jpg,KAYUTANGAN,BU-06,5.7182,2.9859999999999998,5.7584,6.895999999999999
KAYUTANGAN_BS-07.jpg,KAYUTANGAN,BS-07,5.7489,3.1975000000000002,5.8524,7.131
KAYUTANGAN_BS-08.jpg,KAYUTANGAN,BS-08,5.3078,2.9835000000000003,5.5796,6.449
KAYUTANGAN_BS-09.jpg,KAYUTANGAN,BS-09,5.1383,3.4995,5.4164,6.040999999999999
KAYUTANGAN_BU-07.jpg,KAYUTANGAN,BU-07,5.3715,3.187,5.571600000000001,6.429
KAYUTANGAN_BU-08.jpg,KAYUTANGAN,BU-08,5.4333,3.278,5.61,6.525
KAYUTANGAN_BU-09.jpg,KAYUTANGAN,BU-09,5.4688,3.428,5.5840000000000005,6.459999999999999
KAYUTANGAN_BS-10.jpg,KAYUTANGAN,BS-10,5.7102,3.189,5.8356,7.089
KAYUTANGAN_BS-11.jpg,KAYUTANGAN,BS-11,5.2299999999999995,3.5112,5.3962,5.991999999999999
KAYUTANGAN_BS-12.jpg,KAYUTANGAN,BS-12,4.394500000000001,3.4162999999999997,4.9414,4.854999999999999
KAYUTANGAN_BU-10.jpg,KAYUTANGAN,BU-10,4.6536,2.1058000000000003,4.998,4.994999999999999
KAYUTANGAN_BU-11.jpg,KAYUTANGAN,BU-11,5.4059,3.5265,5.5604,6.401000000000001
KAYUTANGAN_BU-12.jpg,KAYUTANGAN,BU-12,5.0053,3.4251000000000005,5.2996,5.7490000000000006
KAYUTANGAN_BS-13.jpg,KAYUTANGAN,BS-13,5.273000000000001,3.4893,5.4728,6.182
KAYUTANGAN_BU-13.jpg,KAYUTANGAN,BU-13,4.9701,3.2314999999999996,5.1335999999999995,5.3340000000000005
KAYUTANGAN_TS-01.jpg,KAYUTANGAN,TS-01,5.1696,2.742,5.55,6.375
KAYUTANGAN_TS-02.jpg,KAYUTANGAN,TS-02,3.8317,2.4564,4.6732,4.183
KAYUTANGAN_TS-03.jpg,KAYUTANGAN,TS-03,5.5356,3.036,5.801699999999999,6.968999999999999
KAYUTANGAN_TU-01.jpg,KAYUTANGAN,TU-01,5.1997,3.565,5.338,5.845000000000001
KAYUTANGAN_TU-02.jpg,KAYUTANGAN,TU-02,5.1899,2.7704,5.343500000000001,5.984
KAYUTANGAN_TU-03.jpg,KAYUTANGAN,TU-03,5.437600000000001,3.1519,5.5516000000000005,6.379
KAYUTANGAN_TS-04.jpg,KAYUTANGAN,TS-04,5.210299999999999,2.806,5.5064,6.266
KAYUTANGAN_TS-05.jpg,KAYUTANGAN,TS-05,5.2218,2.508,5.5920000000000005,6.479999999999999
KAYUTANGAN_TS-06.jpg,KAYUTANGAN,TS-06,5.039700000000001,2.748,5.4996,6.2490000000000006
KAYUTANGAN_TU-04.jpg,KAYUTANGAN,TU-04,5.661200000000001,3.1085000000000003,5.799200000000001,6.997999999999999
KAYUTANGAN_TU-05.jpg,KAYUTANGAN,TU-05,4.9353,2.7595,5.3472,5.868
KAYUTANGAN_TU-06.jpg,KAYUTANGAN,TU-06,5.0665,2.7129000000000003,5.1544,5.386
KAYUTANGAN_TS-07.jpg,KAYUTANGAN,TS-07,4.814,3.6105000000000005,5.122400000000001,5.305999999999999
KAYUTANGAN_TS-08.jpg,KAYUTANGAN,TS-08,4.9965,3.098,5.202,5.505
KAYUTANGAN_TS-09.jpg,KAYUTANGAN,TS-09,5.202800000000001,2.618,5.720000000000001,6.8
KAYUTANGAN_TU-07.jpg,KAYUTANGAN,TU-07,5.449600000000001,2.9925,5.7736,6.934
KAYUTANGAN_TU-08.jpg,KAYUTANGAN,TU-08,5.1532,3.2583999999999995,5.4292,6.072999999999999
KAYUTANGAN_TU-09.jpg,KAYUTANGAN,TU-09,4.777800000000001,2.9865000000000004,5.193600000000001,5.484
KAYUTANGAN_TS-10.jpg,KAYUTANGAN,TS-10,5.8098,2.9575,5.9112,7.2780000000000005
KAYUTANGAN_TS-11.jpg,KAYUTANGAN,TS-11,5.6881,3.1085000000000003,5.86,7.15
KAYUTANGAN_TS-12.jpg,KAYUTANGAN,TS-12,5.894,2.9185000000000003,5.9276,7.319
KAYUTANGAN_TU-10.jpg,KAYUTANGAN,TU-10,5.607900000000001,3.1466000000000003,5.7792,6.948
KAYUTANGAN_TU-11.jpg,KAYUTANGAN,TU-11,6.2018,2.8055,6.2636,8.159
KAYUTANGAN_TU-12.jpg,KAYUTANGAN,TU-12,5.5974,3.0780000000000003,5.8224,7.056
KAYUTANGAN_TS-13.jpg,KAYUTANGAN,TS-13,5.7244,2.5025,5.806,7.015000000000001
KAYUTANGAN_TS-14.jpg,KAYUTANGAN,TS-14,5.7451,2.891,5.9776,7.444
KAYUTANGAN_TU-13.jpg,KAYUTANGAN,TU-13,5.883100000000001,2.692,6.0364,7.590999999999999
KAYUTANGAN_TU-14.jpg,KAYUTANGAN,TU-14,4.2538,2.4694000000000003,4.9696,4.9239999999999995
KAYUTANGAN_BU-01_2.jpg,KAYUTANGAN,BU-01,5.2247,3.7841,5.288,5.720000000000001
KAYUTANGAN_BU-02_2.jpg,KAYUTANGAN,BU-02,5.6134,2.5415,5.9308,7.327
KAYUTANGAN_BU-03_2.jpg,KAYUTANGAN,BU-03,4.8585,3.414,5.1912,5.478
KAYUTANGAN_BS-01_2.jpg,KAYUTANGAN,BS-01,5.300800000000001,2.8994,5.623600000000001,6.559
KAYUTANGAN_BS-02_2.jpg,KAYUTANGAN,BS-02,5.1614,2.9012000000000002,5.57,6.425
KAYUTANGAN_BS-03_2.jpg,KAYUTANGAN,BS-03,5.1213999999999995,3.3478000000000003,5.4472000000000005,6.118
KAYUTANGAN_BS-04_2.jpg,KAYUTANGAN,BS-04,4.2045,2.7013000000000003,5.1168000000000005,5.292
KAYUTANGAN_BS-05_2.jpg,KAYUTANGAN,BS-05,4.5342,2.5936,5.0484,5.121
KAYUTANGAN_BS-06_2.jpg,KAYUTANGAN,BS-06,4.8391,3.2267,5.296,5.74
KAYUTANGAN_BU-04_2.jpg,KAYUTANGAN,BU-04,4.6055,2.9635,5.0408,5.101999999999999
KAYUTANGAN_BU-05_2.jpg,KAYUTANGAN,BU-05,5.0282,2.997,5.4884,6.220999999999999
KAYUTANGAN_BU-06_2.jpg,KAYUTANGAN,BU-06,4.660500000000001,2.3833,5.2896,5.723999999999999
KAYUTANGAN_BS-07_2.jpg,KAYUTANGAN,BS-07,4.6745,2.7788000000000004,5.202800000000001,5.507
KAYUTANGAN_BS-08_2.jpg,KAYUTANGAN,BS-08,5.6506,3.073,5.4655000000000005,7.0840000000000005
KAYUTANGAN_BS-09_2.jpg,KAYUTANGAN,BS-09,5.0771,3.4788000000000006,5.3864,5.965999999999999
KAYUTANGAN_BU-07_2.jpg,KAYUTANGAN,BU-07,4.726999999999999,3.3260000000000005,5.1038,5.261
KAYUTANGAN_BU-08_2.jpg,KAYUTANGAN,BU-08,5.347700000000001,3.2802000000000007,5.5301,6.5120000000000005
KAYUTANGAN_BU-09_2.jpg,KAYUTANGAN,BU-09,4.863,3.0818,5.3544,5.886
KAYUTANGAN_BS-10_2.jpg,KAYUTANGAN,BS-10,4.8285,3.0537,5.358,5.8950000000000005
KAYUTANGAN_BS-11_2.jpg,KAYUTANGAN,BS-11,5.314,2.6783,5.8012,7.003
KAYUTANGAN_BS-12_2.jpg,KAYUTANGAN,BS-12,5.2664,3.2255000000000003,5.5844000000000005,6.461
KAYUTANGAN_BU-10_2.jpg,KAYUTANGAN,BU-10,5.586799999999999,2.9906,5.8208,7.052
KAYUTANGAN_BU-11_2.jpg,KAYUTANGAN,BU-11,4.4714,3.2473,5.075,5.186
KAYUTANGAN_BU-12_2.jpg,KAYUTANGAN,BU-12,5.6423000000000005,2.5118,6.002,7.505
KAYUTANGAN_BS-13_2.jpg,KAYUTANGAN,BS-13,5.4738,3.132,5.7288,6.822
KAYUTANGAN_BS-14.jpg,KAYUTANGAN,BS-14,4.982200000000001,2.9301000000000004,5.516800000000001,6.292
KAYUTANGAN_BS-15.jpg,KAYUTANGAN,BS-15,5.5586,3.194,5.7536000000000005,6.698
KAYUTANGAN_BU-13_2.jpg,KAYUTANGAN,BU-13,4.9125,2.7072000000000003,5.5428,6.356999999999999
KAYUTANGAN_BU-14.jpg,KAYUTANGAN,BU-14,5.5464,2.7024999999999997,5.9112,7.2780000000000005
KAYUTANGAN_BU-15.jpg,KAYUTANGAN,BU-15,5.5904,2.7648,5.9276,7.319
KAYUTANGAN_BS-16.jpg,KAYUTANGAN,BS-16,4.606,3.5900999999999996,5.056,5.139999999999999
KAYUTANGAN_BS-17.jpg,KAYUTANGAN,BS-17,5.4723,2.8529000000000004,5.823600000000001,7.059
KAYUTANGAN_BS-18.jpg,KAYUTANGAN,BS-18,5.2811,2.9871000000000003,5.6744,6.686
KAYUTANGAN_BU-16.jpg,KAYUTANGAN,BU-16,5.4698,2.5973,5.8826,7.2170000000000005
KAYUTANGAN_BU-17.jpg,KAYUTANGAN,BU-17,5.7783,2.6281000000000003,6.0684,7.670999999999999
KAYUTANGAN_BU-18.jpg,KAYUTANGAN,BU-18,5.4489,2.9240000000000004,5.6904,6.726000000000001
KAYUTANGAN_BS-19.jpg,KAYUTANGAN,BS-19,5.077,2.848,5.6104,6.526000000000001
KAYUTANGAN_BS-20.jpg,KAYUTANGAN,BS-20,5.6449,3.0033000000000003,5.8588000000000005,7.147
KAYUTANGAN_BS-21.jpg,KAYUTANGAN,BS-21,4.954,3.2123000000000004,5.2864,5.715999999999999
KAYUTANGAN_BU-19.jpg,KAYUTANGAN,BU-19,5.2348,2.9124000000000003,5.582800000000001,6.456999999999999
KAYUTANGAN_BU-20.jpg,KAYUTANGAN,BU-20,5.215,3.1213,5.5840000000000005,6.459999999999999
KAYUTANGAN_BU-21.jpg,KAYUTANGAN,BU-21,4.8164,2.8355,5.280800000000001,5.702
KAYUTANGAN_BS-22.jpg,KAYUTANGAN,BS-22,5.2887,3.213,5.572799999999999,6.4319999999999995
KAYUTANGAN_BS-23.jpg,KAYUTANGAN,BS-23,4.385,2.8901000000000003,5.174,5.4350000000000005
KAYUTANGAN_BS-24.jpg,KAYUTANGAN,BS-24,5.592700000000001,3.0983000000000005,5.7526,6.904000000000001
KAYUTANGAN_BU-22.jpg,KAYUTANGAN,BU-22,4.9457,2.6733000000000002,5.4356,6.089
KAYUTANGAN_BU-23.jpg,KAYUTANGAN,BU-23,4.6558,3.5113,5.135800000000001,5.340999999999999
KAYUTANGAN_BU-24.jpg,KAYUTANGAN,BU-24,5.248400000000001,3.097,5.460800000000001,6.151999999999999
KAYUTANGAN_BS-25.jpg,KAYUTANGAN,BS-25,5.2628,3.1895000000000002,5.5868,6.4670000000000005
KAYUTANGAN_BS-26.jpg,KAYUTANGAN,BS-26,5.4146,2.8375,5.7752,6.938
KAYUTANGAN_BS-27.jpg,KAYUTANGAN,BS-27,5.555,2.8618,5.8376,7.093999999999999
KAYUTANGAN_BU-25.jpg,KAYUTANGAN,BU-25,5.3241,3.3313,5.514,6.284999999999999
KAYUTANGAN_BU-26.jpg,KAYUTANGAN,BU-26,4.9031,3.3716,5.3099,5.779999999999999
KAYUTANGAN_BU-27.jpg,KAYUTANGAN,BU-27,5.1857999999999995,3.3615000000000004,5.4012,6.003
KAYUTANGAN_BS-28.jpg,KAYUTANGAN,BS-28,5.2943,2.4318,5.3378,6.5120000000000005
KAYUTANGAN_BS-29.jpg,KAYUTANGAN,BS-29,5.1444,3.7147000000000006,5.3136,5.784000000000001
KAYUTANGAN_BS-30.jpg,KAYUTANGAN,BS-30,4.8453,3.3850000000000002,5.1948,5.487
KAYUTANGAN_BU-28.jpg,KAYUTANGAN,BU-28,5.0075,3.6895,5.1788,5.447
KAYUTANGAN_BU-29.jpg,KAYUTANGAN,BU-29,4.6086,3.3958,5.0904,5.225999999999999
KAYUTANGAN_BU-30.jpg,KAYUTANGAN,BU-30,5.1268,2.8079,5.297499999999999,5.778999999999999
KAYUTANGAN_BS-31.jpg,KAYUTANGAN,BS-31,4.8903,3.4197,5.1372,5.342999999999999
KAYUTANGAN_BS-32.jpg,KAYUTANGAN,BS-32,5.3888,2.3605,5.6288,6.572
KAYUTANGAN_BS-33.jpg,KAYUTANGAN,BS-33,5.1499,3.043,5.296,5.74
KAYUTANGAN_BU-31.jpg,KAYUTANGAN,BU-31,4.671,3.5844,4.9935,4.997999999999999
KAYUTANGAN_BU-32.jpg,KAYUTANGAN,BU-32,5.137700000000001,3.4115,5.1716,5.429
